price_range,body_size,upper_wick,lower_wick,atr,momentum,has_bos_bullish,has_bos_bearish,has_ob_bullish,has_ob_bearish,has_fvg_bullish,has_fvg_bearish,volatility,avg_range,target
182.0899999999965,139.08000000000175,36.75999999999476,6.25,273.56285714285644,50.70999999999913,0,0,0,0,1,0,0.004295262403670945,257.6519999999982,1
179.02999999999884,65.82999999999447,49.900000000001455,63.30000000000291,274.30499999999927,172.5699999999997,0,0,0,0,0,0,0.0043026676209850165,232.62999999999812,1
254.45999999999913,84.34999999999854,39.18999999999505,130.92000000000553,270.91357142857044,122.81999999999971,0,0,0,0,0,0,0.004255132627026708,237.89399999999804,1
245.0500000000029,14.669999999998254,200.90000000000146,29.4800000000032,272.21999999999906,301.6800000000003,0,0,0,0,0,0,0.0042766483406425195,233.42199999999866,0
163.0500000000029,138.42000000000553,0.0,24.62999999999738,244.49714285714177,-29.390000000006694,0,0,0,0,0,1,0.0038496157638197985,215.0469999999994,1
257.06000000000495,118.20000000000437,96.29000000000087,42.56999999999971,232.1978571428564,-296.20000000000437,0,0,0,0,0,0,0.0036628173152666818,228.83899999999994,1
219.55999999999767,75.59999999999854,128.9499999999971,15.010000000002037,233.4649999999991,-284.54999999999563,0,0,0,0,0,0,0.0036784817992631075,237.48599999999934,1
250.72999999999593,131.84000000000378,103.37999999999738,15.509999999994761,230.6764285714276,-331.0300000000061,0,0,0,0,0,0,0.0036420801698141846,238.50699999999924,1
125.15000000000146,56.69999999999709,36.16000000000349,32.29000000000087,214.84428571428518,-259.13000000000466,0,0,0,0,0,0,0.003389057520615438,219.62099999999992,0
115.0,43.2899999999936,53.91000000000349,17.80000000000291,214.54857142857094,-164.0399999999936,0,0,0,0,0,0,0.003386822032068405,199.11800000000002,0
238.22000000000116,175.5199999999968,18.700000000004366,44.0,222.05214285714206,-219.23999999999796,0,0,0,0,0,1,0.003514929288269574,204.7310000000005,1
